1400;0;0;0;0;-1;12;2;12;2;12;24;2;24;2;24;406.83784657464633;0;(1,8);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,2);(9,3);(10,6);(11,4);(12,5);(13,7);(14,10);(15,12);(16,7);(17,10);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,12);(30,4);(31,3);(32,3);(33,6);(34,3);(35,2);(36,3);(37,9);(38,5);(39,9);(40,5);
1410;0;0;0;0;-1;12;2;12;2;12;24;2;24;2;24;410.9155655922548;0;(1,8);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,2);(9,3);(10,6);(11,4);(12,5);(13,7);(14,10);(15,12);(16,7);(17,10);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,12);(30,4);(31,3);(32,3);(33,6);(34,3);(35,2);(36,3);(37,9);(38,5);(39,9);(40,5);
1420;0;0;0;0;-1;12;2;12;2;12;25;1;24;2;24;414.85765121066595;0;(1,8);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,2);(9,3);(10,6);(11,4);(12,5);(13,7);(14,10);(15,12);(16,7);(17,10);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,12);(30,4);(31,3);(32,3);(33,6);(34,3);(35,2);(36,3);(37,9);(38,5);(39,9);(40,5);
1430;0;0;0;0;-1;12;2;12;2;12;23;3;23;3;23;418.48170047130884;1;(1,8);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,2);(9,3);(10,6);(11,4);(12,5);(13,7);(14,10);(15,12);(16,7);(17,10);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,12);(30,4);(31,3);(32,3);(33,6);(34,3);(35,2);(36,3);(37,9);(38,5);(39,9);(40,5);
1440;0;0;0;0;-1;13;2;13;2;12;24;1;24;1;23;422.07241110148306;1;(1,8);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,3);(9,3);(10,6);(11,4);(12,5);(13,7);(14,10);(15,12);(16,7);(17,10);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,12);(30,4);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,5);(39,9);(40,5);
1450;0;0;0;0;-1;11;4;12;3;12;24;1;24;1;23;425.75800524650055;1;(1,8);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,3);(9,3);(10,6);(11,4);(12,5);(13,8);(14,10);(15,12);(16,7);(17,10);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,13);(30,4);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,5);(39,9);(40,5);
1460;0;0;0;0;-1;11;5;11;5;12;23;1;23;1;23;429.58265781917936;1;(1,8);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,3);(9,3);(10,6);(11,4);(12,5);(13,8);(14,10);(15,12);(16,7);(17,10);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,4);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,5);(39,9);(40,5);
1470;0;0;0;0;-1;13;2;12;3;12;23;2;23;2;23;433.6846837213765;1;(1,9);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,3);(9,3);(10,6);(11,4);(12,5);(13,8);(14,10);(15,12);(16,7);(17,10);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,4);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,5);(39,9);(40,5);
1480;0;0;0;0;-1;13;2;12;3;12;23;2;23;2;23;437.753950190261;1;(1,9);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,3);(9,3);(10,6);(11,4);(12,5);(13,8);(14,10);(15,12);(16,7);(17,10);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,4);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,5);(39,9);(40,5);
1490;0;0;0;0;-1;13;1;13;1;12;24;2;24;2;23;441.90490396293285;1;(1,9);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,3);(9,3);(10,6);(11,5);(12,5);(13,8);(14,10);(15,12);(16,7);(17,10);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,4);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,5);(39,9);(40,5);
1500;0;0;0;0;4;13;2;13;2;12;23;2;24;1;23;446.12286713965506;1;(1,9);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,3);(9,3);(10,6);(11,6);(12,5);(13,8);(14,10);(15,12);(16,7);(17,10);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,4);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,5);(39,9);(40,5);
1510;1;0;3;0;4;11;4;12;2;12;23;1;23;0;23;450.54578769705455;1;(1,10);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,3);(9,3);(10,6);(11,6);(12,5);(13,8);(14,10);(15,12);(16,7);(17,10);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,4);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,5);(39,9);(40,5);
1520;2;0;2;0;4;12;2;12;2;11;23;1;23;1;24;455.1010924793785;1;(1,10);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,4);(9,3);(10,6);(11,6);(12,5);(13,8);(14,10);(15,12);(16,7);(17,10);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,4);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,5);(39,9);(40,5);
1530;2;0;2;0;4;11;2;11;2;10;24;1;24;1;25;459.32370219739414;1;(1,10);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,4);(9,3);(10,6);(11,6);(12,5);(13,8);(14,10);(15,12);(16,7);(17,10);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,5);(39,9);(40,5);
1540;4;0;4;0;4;10;1;10;1;10;25;0;25;0;25;463.29856274536763;1;(1,10);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,4);(9,3);(10,6);(11,7);(12,5);(13,9);(14,10);(15,12);(16,7);(17,10);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,5);(39,9);(40,5);
1550;4;1;5;0;4;10;0;10;0;10;25;0;25;0;25;467.5087403900274;1;(1,10);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,4);(9,3);(10,6);(11,7);(12,5);(13,9);(14,10);(15,12);(16,7);(17,11);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,5);(39,9);(40,5);
1560;4;1;4;1;4;10;0;10;0;10;25;0;25;0;25;472.04832827166865;1;(1,10);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,4);(9,3);(10,6);(11,7);(12,5);(13,9);(14,10);(15,12);(16,7);(17,11);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,5);(39,9);(40,5);
1570;4;0;4;0;4;10;0;10;0;10;25;1;25;1;25;476.24771593756503;1;(1,10);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,4);(9,3);(10,6);(11,7);(12,5);(13,9);(14,10);(15,12);(16,7);(17,12);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,5);(39,9);(40,5);
1580;4;0;4;0;4;10;0;10;0;10;25;1;25;1;25;480.6176018077004;1;(1,10);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,4);(9,3);(10,6);(11,7);(12,5);(13,9);(14,10);(15,12);(16,7);(17,12);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,5);(39,9);(40,5);
1590;4;0;4;0;4;10;1;11;0;10;25;0;25;0;25;485.22622978886204;1;(1,10);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,4);(9,3);(10,6);(11,7);(12,5);(13,9);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,5);(39,9);(40,5);
1600;4;0;4;0;4;10;1;10;1;10;25;0;25;0;24;489.70525997566665;2;(1,10);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,4);(9,3);(10,6);(11,7);(12,5);(13,9);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,5);(39,9);(40,5);
1610;4;0;4;0;4;9;2;10;1;10;24;1;25;0;24;494.1707605146111;2;(1,10);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,4);(9,3);(10,6);(11,7);(12,5);(13,9);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,5);(39,9);(40,5);
1620;4;0;4;0;4;11;0;11;0;10;24;1;24;1;24;498.6533021739013;2;(1,10);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,4);(9,3);(10,6);(11,7);(12,5);(13,9);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,5);(39,9);(40,5);
1630;4;1;4;1;4;10;1;10;1;10;24;0;24;0;24;502.94935743111006;2;(1,10);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,4);(9,3);(10,6);(11,7);(12,5);(13,9);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,6);(39,9);(40,5);
1640;4;0;4;0;4;11;1;11;1;10;24;0;24;0;23;507.6923671967729;3;(1,10);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,4);(9,3);(10,6);(11,7);(12,5);(13,9);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,7);(39,9);(40,5);
1650;4;0;3;1;3;10;2;10;2;11;24;0;24;0;23;512.4620503699058;3;(1,10);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,4);(9,3);(10,6);(11,7);(12,5);(13,9);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,7);(39,9);(40,5);
1660;3;1;3;1;3;12;0;12;0;11;23;1;23;1;23;517.0464505735648;3;(1,10);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,4);(9,3);(10,6);(11,7);(12,5);(13,9);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,7);(39,9);(40,5);
1670;4;0;4;0;3;12;0;12;0;11;23;1;24;0;23;521.7401259389903;3;(1,10);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,4);(9,3);(10,6);(11,7);(12,5);(13,9);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,7);(39,9);(40,5);
1680;3;1;3;1;3;10;2;10;2;10;24;0;24;0;24;526.0513257977038;3;(1,10);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,4);(9,3);(10,6);(11,7);(12,5);(13,9);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,7);(39,9);(40,5);
1690;4;0;4;0;3;10;2;10;2;10;24;0;24;0;24;530.3379485998813;3;(1,10);(2,4);(3,7);(4,6);(5,8);(6,4);(7,7);(8,4);(9,3);(10,6);(11,7);(12,5);(13,9);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,7);(39,9);(40,5);
1700;3;1;3;1;3;10;1;10;1;10;24;1;24;1;24;534.6370620807012;3;(1,10);(2,4);(3,7);(4,6);(5,9);(6,4);(7,7);(8,4);(9,3);(10,6);(11,7);(12,5);(13,9);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,7);(39,9);(40,5);
1710;4;0;4;0;3;11;0;11;0;10;25;0;24;1;24;539.0194261777824;3;(1,10);(2,4);(3,7);(4,6);(5,9);(6,4);(7,7);(8,4);(9,3);(10,6);(11,7);(12,5);(13,9);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,7);(39,9);(40,5);
1720;3;1;3;1;3;9;2;10;1;9;25;0;25;0;25;543.2912937456655;3;(1,10);(2,4);(3,7);(4,6);(5,9);(6,4);(7,7);(8,4);(9,3);(10,6);(11,7);(12,5);(13,9);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,7);(39,9);(40,5);
1730;3;1;3;1;3;9;1;9;1;9;24;2;24;2;24;547.4642276170509;4;(1,10);(2,4);(3,7);(4,6);(5,9);(6,4);(7,7);(8,4);(9,3);(10,7);(11,7);(12,5);(13,9);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,7);(39,9);(40,5);
1740;4;0;4;0;3;9;2;9;2;9;25;0;25;0;24;551.9554446749197;4;(1,10);(2,4);(3,7);(4,6);(5,10);(6,4);(7,7);(8,4);(9,3);(10,7);(11,7);(12,5);(13,10);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,9);(38,7);(39,9);(40,5);
1750;4;1;3;2;3;10;0;10;0;9;24;1;24;1;24;556.0729092014536;4;(1,10);(2,4);(3,7);(4,6);(5,10);(6,4);(7,7);(8,4);(9,3);(10,7);(11,7);(12,5);(13,10);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,10);(38,7);(39,9);(40,5);
1760;4;1;4;1;3;9;1;8;2;8;25;0;25;0;25;560.1499911154871;4;(1,10);(2,4);(3,7);(4,6);(5,10);(6,4);(7,7);(8,4);(9,3);(10,7);(11,7);(12,5);(13,10);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,10);(38,7);(39,9);(40,5);
1770;4;1;4;0;3;9;1;9;2;8;25;0;25;0;25;564.1987623436606;4;(1,10);(2,4);(3,7);(4,6);(5,10);(6,4);(7,7);(8,4);(9,3);(10,7);(11,7);(12,5);(13,10);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,10);(38,7);(39,9);(40,5);
1780;3;1;2;2;2;7;4;8;3;9;25;0;25;0;25;568.3442235324322;4;(1,10);(2,4);(3,7);(4,6);(5,10);(6,4);(7,7);(8,4);(9,3);(10,7);(11,7);(12,5);(13,10);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,11);(38,7);(39,9);(40,5);
1790;3;1;2;2;2;9;2;9;2;9;25;0;25;0;25;572.7210422412511;4;(1,10);(2,4);(3,7);(4,6);(5,10);(6,4);(7,7);(8,4);(9,3);(10,7);(11,7);(12,5);(13,10);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,6);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,11);(38,7);(39,9);(40,5);
1800;4;0;3;1;2;9;0;9;0;9;26;1;26;1;25;577.3726358230813;4;(1,10);(2,4);(3,7);(4,6);(5,10);(6,4);(7,7);(8,4);(9,3);(10,7);(11,7);(12,5);(13,10);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,7);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,11);(38,8);(39,9);(40,5);
1810;3;1;3;1;2;8;2;8;2;9;25;1;25;1;25;581.9130389224841;4;(1,10);(2,4);(3,7);(4,6);(5,10);(6,4);(7,7);(8,4);(9,3);(10,7);(11,7);(12,5);(13,10);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,8);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,11);(38,8);(39,9);(40,5);
1820;4;0;3;1;2;9;2;9;2;9;25;0;25;0;25;586.4646751577841;4;(1,10);(2,4);(3,7);(4,6);(5,10);(6,4);(7,7);(8,4);(9,3);(10,7);(11,7);(12,5);(13,10);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,8);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,11);(38,9);(39,9);(40,5);
1830;3;2;2;3;2;10;0;10;0;9;24;1;24;1;24;591.2548590053735;5;(1,10);(2,4);(3,7);(4,6);(5,10);(6,4);(7,7);(8,4);(9,3);(10,7);(11,7);(12,5);(13,10);(14,10);(15,12);(16,7);(17,13);(18,6);(19,6);(20,15);(21,6);(22,9);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,11);(38,9);(39,9);(40,5);
1840;4;1;2;3;2;8;2;8;2;8;25;0;25;0;25;595.9403820912717;5;(1,10);(2,4);(3,7);(4,6);(5,10);(6,4);(7,7);(8,4);(9,3);(10,7);(11,7);(12,5);(13,10);(14,10);(15,12);(16,7);(17,13);(18,7);(19,6);(20,15);(21,6);(22,10);(23,7);(24,8);(25,2);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,11);(38,9);(39,9);(40,5);
1850;2;3;1;4;1;8;1;8;1;8;25;1;25;1;25;600.6347755714464;6;(1,10);(2,4);(3,7);(4,6);(5,10);(6,4);(7,7);(8,4);(9,3);(10,7);(11,7);(12,5);(13,10);(14,10);(15,12);(16,7);(17,13);(18,7);(19,6);(20,15);(21,6);(22,10);(23,7);(24,8);(25,3);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,11);(38,9);(39,9);(40,5);
1860;2;1;1;2;1;8;3;8;3;8;25;1;25;1;25;604.8259367784225;6;(1,10);(2,4);(3,7);(4,6);(5,10);(6,4);(7,7);(8,4);(9,3);(10,7);(11,8);(12,5);(13,10);(14,10);(15,12);(16,7);(17,13);(18,8);(19,6);(20,15);(21,6);(22,10);(23,7);(24,8);(25,3);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,11);(38,9);(39,9);(40,5);
1870;2;2;1;3;1;8;1;8;1;8;25;2;25;2;25;609.0249007905605;6;(1,10);(2,4);(3,7);(4,6);(5,10);(6,4);(7,7);(8,4);(9,3);(10,7);(11,8);(12,5);(13,10);(14,10);(15,12);(16,7);(17,13);(18,9);(19,6);(20,15);(21,6);(22,10);(23,7);(24,8);(25,3);(26,5);(27,9);(28,2);(29,14);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,11);(38,10);(39,9);(40,5);
1880;2;2;1;3;1;8;1;8;1;8;25;2;25;2;25;613.898709021095;6;(1,10);(2,4);(3,7);(4,6);(5,10);(6,4);(7,7);(8,4);(9,3);(10,7);(11,8);(12,5);(13,10);(14,10);(15,12);(16,7);(17,13);(18,9);(19,6);(20,15);(21,6);(22,11);(23,7);(24,8);(25,3);(26,5);(27,9);(28,2);(29,15);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,11);(38,10);(39,9);(40,5);
1890;2;2;1;2;1;8;1;8;1;8;24;3;25;3;25;619.1778940265214;6;(1,10);(2,4);(3,7);(4,6);(5,10);(6,4);(7,7);(8,4);(9,3);(10,7);(11,8);(12,5);(13,10);(14,10);(15,12);(16,7);(17,13);(18,9);(19,6);(20,15);(21,6);(22,11);(23,7);(24,8);(25,3);(26,5);(27,9);(28,2);(29,15);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,11);(38,10);(39,9);(40,5);
1900;2;2;1;3;1;9;1;9;1;8;25;1;25;1;25;623.8554012555451;6;(1,10);(2,4);(3,7);(4,6);(5,10);(6,4);(7,7);(8,4);(9,3);(10,7);(11,8);(12,5);(13,10);(14,10);(15,12);(16,7);(17,13);(18,10);(19,6);(20,15);(21,6);(22,11);(23,7);(24,8);(25,3);(26,5);(27,9);(28,2);(29,15);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,11);(38,11);(39,9);(40,5);
1910;2;0;1;1;1;8;3;8;3;8;25;2;25;2;25;628.6458451402078;6;(1,10);(2,4);(3,7);(4,6);(5,10);(6,4);(7,7);(8,5);(9,3);(10,7);(11,8);(12,5);(13,10);(14,10);(15,12);(16,7);(17,13);(18,10);(19,6);(20,15);(21,6);(22,11);(23,7);(24,8);(25,3);(26,5);(27,9);(28,2);(29,15);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,11);(38,12);(39,9);(40,5);
1920;2;0;2;1;1;9;2;8;3;8;26;1;26;0;25;633.0354590972672;6;(1,10);(2,4);(3,7);(4,6);(5,10);(6,4);(7,7);(8,5);(9,3);(10,7);(11,8);(12,5);(13,10);(14,10);(15,12);(16,7);(17,13);(18,10);(19,6);(20,15);(21,6);(22,11);(23,7);(24,8);(25,3);(26,5);(27,9);(28,2);(29,15);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,11);(38,12);(39,9);(40,5);
1930;3;0;2;1;1;8;3;8;3;8;25;1;25;1;25;637.9278843520617;6;(1,10);(2,4);(3,7);(4,6);(5,10);(6,4);(7,7);(8,5);(9,3);(10,7);(11,8);(12,5);(13,10);(14,10);(15,12);(16,7);(17,13);(18,10);(19,6);(20,15);(21,6);(22,11);(23,7);(24,8);(25,3);(26,5);(27,9);(28,2);(29,16);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,11);(38,12);(39,9);(40,5);
1940;2;1;1;2;1;8;3;8;3;8;26;0;26;0;25;642.7204766160403;6;(1,10);(2,4);(3,7);(4,6);(5,10);(6,4);(7,7);(8,6);(9,3);(10,7);(11,9);(12,5);(13,10);(14,10);(15,12);(16,7);(17,13);(18,10);(19,6);(20,15);(21,6);(22,11);(23,7);(24,8);(25,3);(26,5);(27,9);(28,2);(29,17);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,11);(38,12);(39,9);(40,5);
1950;3;0;2;1;1;8;3;8;3;8;25;1;25;1;25;647.1786367007368;6;(1,10);(2,4);(3,7);(4,6);(5,10);(6,4);(7,7);(8,6);(9,3);(10,7);(11,9);(12,5);(13,10);(14,10);(15,12);(16,7);(17,13);(18,10);(19,6);(20,15);(21,6);(22,11);(23,7);(24,8);(25,3);(26,5);(27,9);(28,2);(29,17);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,11);(38,12);(39,9);(40,5);
1960;3;0;2;1;1;9;1;9;1;8;25;2;26;1;25;651.7182033843235;6;(1,10);(2,4);(3,8);(4,6);(5,10);(6,4);(7,7);(8,6);(9,3);(10,7);(11,9);(12,5);(13,10);(14,10);(15,12);(16,7);(17,13);(18,10);(19,6);(20,15);(21,6);(22,11);(23,7);(24,8);(25,3);(26,5);(27,9);(28,2);(29,17);(30,5);(31,3);(32,4);(33,6);(34,3);(35,3);(36,3);(37,11);(38,12);(39,9);(40,5);
